Entity_ID,EntitySize,NAICS_before,Industry_before,NAICS_after,Industry_After
2288012	181	721	"100 - 499 Accommodation"	721110	"100 - 499 Hotels (except Casino Hotels) and Motels"
2288082	1377	921	"500 - 2499 Executive, Legislative, and Other General Government Support"	921110	"500 - 2499 Executive Offices"
2288238	56546	921	"2500+ Executive, Legislative, and Other General Government Support"	921190	"2500+ Other General Government Support"
2288309	530	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2288407	2316	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2289298	160	812	"100+ Personal and Laundry Services"	812990	"100+ All Other Personal Services"
2288947	232	713	"100 - 499 Amusement, Gambling, and Recreation Industries"	7139	"100 - 499 Other Amusement and Recreation Industries"
2288955	281	811	"100 - 499 Repair and Maintenance"	8111	"100 - 499 Automotive Repair and Maintenance"
2288890	132	921	"100 - 499 Executive, Legislative, and Other General Government Support"	921110	"100 - 499 Executive Offices"
2288478	51	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"50 - 99 Religious Organizations"
2288496	68	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2288640	76	623	"50 - 99 Nursing and Residential Care Facilities"	623990	"50 - 99 Other Residential Care Facilities"
2288768	52	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2288853	394	812	"100+ Personal and Laundry Services"	812	"100+ Personal and Laundry Services"
2288877	193	813	"100 - 499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"100 - 499 Religious Organizations"
2286662	338	926	"100 - 499 Administration of Economic Programs"	9261	"100 - 499 Administration of Economic Programs"
2286678	336	624	"100 - 499 Social Assistance"	624190	"100 - 499 Other Individual and Family Services"
2286707	254	811	"100 - 499 Repair and Maintenance"	8111	"100 - 499 Automotive Repair and Maintenance"
2286736	933	722	"500+ Food Services and Drinking Places"	722511	"500+ Full-Service Restaurants"
2286763	855	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2285437	56	812	"50 - 99 Personal and Laundry Services"	8121	"50 - 99 Personal Care Services"
2286087	61	623	"50 - 99 Nursing and Residential Care Facilities"	623	"50 - 99 Nursing and Residential Care Facilities"
2286217	173	813	"100 - 499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"100 - 499 Religious Organizations"
2286571	59	624	"50 - 99 Social Assistance"	624110	"50 - 99 Child and Youth Services"
2288446	165	721	"100 - 499 Accommodation"	7211	"100 - 499 Traveler Accommodation"
2286978	89	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	81321	"50 - 99 Grantmaking and Giving Services"
2286983	60	711	"50 - 99 Performing Arts, Spectator Sports, and Related Industries"	7111	"50 - 99 Performing Arts Companies"
2287163	1073	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2331142	83	54	"50 - 99 Professional, Scientific, and Technical Services"	541330	"50 - 99 Engineering Services"
2333323	54	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2354997	274	561	"100 - 499 Administrative and Support Services"	561	"100 - 499 Administrative and Support Services"
2356151	61	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	81331	"50 - 99 Social Advocacy Organizations"
2518974	97	524	"50 - 99 Insurance Carriers and Related Activities"	5241	"50 - 99 Insurance Carriers"
2512789	859	622	"500 - 2499 Hospitals"	622310	"500+ Specialty (except Psychiatric and Substance Abuse) Hospitals"
2513574	264	54	"100 - 499 Professional, Scientific, and Technical Services"	541330	"100 - 499 Engineering Services"
2376643	88	812	"50 - 99 Personal and Laundry Services"	8121	"50 - 99 Personal Care Services"
2376650	50	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"50 - 99 Religious Organizations"
2376680	70	54	"50 - 99 Professional, Scientific, and Technical Services"	561110	"50 - 99 Office Administrative Services"
2376467	519	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2376498	1199	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2376560	363	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2376579	58	532	"50 - 99 Rental and Leasing Services"	532	"50 - 99 Rental and Leasing Services"
2376618	134	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2376940	71	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
2377072	201	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2377079	674	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
2377105	78	623	"50 - 99 Nursing and Residential Care Facilities"	623990	"50 - 99 Other Residential Care Facilities"
2377126	97	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813319	"50 - 99 Other Social Advocacy Organizations"
2377141	82	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
2377162	420	493	"100 - 499 Warehousing and Storage"	4931	"100 - 499 Warehousing and Storage"
2377181	124	517	"100 - 499 Telecommunications"	51711	"100 - 499 Wired and Wireless Telecommunications Carriers (except Satellite)"
2377188	51	522	"50 - 99 Credit Intermediation and Related Activities"	522130	"50 - 99 Credit Unions"
2377212	88	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
2376095	675	622	"500 - 2499 Hospitals"	622210	"100 - 2499 Psychiatric and Substance Abuse Hospitals"
2376157	631	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2376191	58	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813910	"50 - 99 Business Associations"
2376348	703	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2376392	142	624	"100 - 499 Social Assistance"	624310	"100+ Vocational Rehabilitation Services"
2376039	63	493	"50 - 99 Warehousing and Storage"	493110	"50 - 99 General Warehousing and Storage"
2375941	362	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2375977	99	921	"50 - 99 Executive, Legislative, and Other General Government Support"	921110	"50 - 99 Executive Offices"
2375991	138	54	"100 - 499 Professional, Scientific, and Technical Services"	541810	"100+ Advertising Agencies"
2375551	134	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2375558	55	54	"50 - 99 Professional, Scientific, and Technical Services"	541330	"50 - 99 Engineering Services"
2375438	333	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2375395	149	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2375397	149	811	"100 - 499 Repair and Maintenance"	811490	"100 - 2499 Other Personal and Household Goods Repair and Maintenance"
2375163	88	493	"50 - 99 Warehousing and Storage"	493110	"50 - 99 General Warehousing and Storage"
2375230	75	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
2375623	139	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2375690	488	61	"100 - 499 Educational Services"	611699	"100 - 499 All Other Miscellaneous Schools and Instruction"
2375693	140	624	"100 - 499 Social Assistance"	624190	"100 - 499 Other Individual and Family Services"
2375719	85	921	"50 - 99 Executive, Legislative, and Other General Government Support"	921120	"50 - 99 Legislative Bodies"
2375853	211	621	"100 - 499 Ambulatory Health Care Services"	621399	"100 - 499 Offices of All Other Miscellaneous Health Practitioners"
2375912	411	524	"100 - 499 Insurance Carriers and Related Activities"	524210	"100 - 499 Insurance Agencies and Brokerages"
2374986	505	524	"500 - 2499 Insurance Carriers and Related Activities"	524126	"500 - 2499 Direct Property and Casualty Insurance Carriers"
2374990	89	623	"50 - 99 Nursing and Residential Care Facilities"	623110	"50 - 99 Nursing Care Facilities (Skilled Nursing Facilities)"
2375025	96	54	"50 - 99 Professional, Scientific, and Technical Services"	541211	"50 - 99 Offices of Certified Public Accountants"
2374902	3781	622	"2500+ Hospitals"	622110	"2500+ General Medical and Surgical Hospitals"
2374520	2201	621	"500 - 2499 Ambulatory Health Care Services"	621111	"500 - 2499 Offices of Physicians (except Mental Health Specialists)"
2375075	53	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2375029	52	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813319	"50 - 99 Other Social Advocacy Organizations"
2375156	755	713	"500+ Amusement, Gambling, and Recreation Industries"	713990	"500+ All Other Amusement and Recreation Industries"
2373012	112	513	"100 - 499 Publishing Industries"	513	"100 - 499 Publishing Industries"
2372951	234	54	"100 - 499 Professional, Scientific, and Technical Services"	541511	"100 - 499 Custom Computer Programming Services"
2372976	454	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2372862	236	54	"100 - 499 Professional, Scientific, and Technical Services"	541519	"100 - 499 Other Computer Related Services"
2372359	214	561	"100 - 499 Administrative and Support Services"	561990	"100 - 499 All Other Support Services"
2372496	426	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2372517	60	562	"50 - 99 Waste Management and Remediation Services"	562	"50 - 99 Waste Management and Remediation Services"
2372537	81	54	"50 - 99 Professional, Scientific, and Technical Services"	513210	"50 - 99 Software Publishers"
2373433	185	561	"100 - 499 Administrative and Support Services"	561990	"100 - 499 All Other Support Services"
2373451	345	624	"100 - 499 Social Assistance"	624190	"100 - 499 Other Individual and Family Services"
2373494	120	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2373505	1700	921	"500 - 2499 Executive, Legislative, and Other General Government Support"	921190	"500 - 2499 Other General Government Support"
2373513	1499	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2373520	538	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
2373522	363	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2373528	181	813	"100 - 499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"100 - 499 Religious Organizations"
2373564	106	623	"100 - 499 Nursing and Residential Care Facilities"	623110	"100 - 499 Nursing Care Facilities (Skilled Nursing Facilities)"
2373028	1284	531	"500+ Real Estate"	531110	"100 - 2499 Lessors of Residential Buildings and Dwellings"
2373212	120	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2374829	250	921	"100 - 499 Executive, Legislative, and Other General Government Support"	921120	"100 - 499 Legislative Bodies"
2374838	67	811	"50 - 99 Repair and Maintenance"	811210	"50 - 99 Electronic and Precision Equipment Repair and Maintenance"
2374618	117	624	"100 - 499 Social Assistance"	624190	"100 - 499 Other Individual and Family Services"
2374643	155	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2374684	53	531	"50 - 99 Real Estate"	531110	"50 - 99 Lessors of Residential Buildings and Dwellings"
2374773	91	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
2374785	391	561	"100 - 499 Administrative and Support Services"	561990	"100 - 499 All Other Support Services"
2374794	53	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
2374454	303	921	"100 - 499 Executive, Legislative, and Other General Government Support"	921110	"100 - 499 Executive Offices"
2374482	2057	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2374297	169	561	"100 - 499 Administrative and Support Services"	561990	"100 - 499 All Other Support Services"
2374312	734	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2374320	142	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2374389	227	921	"100 - 499 Executive, Legislative, and Other General Government Support"	921190	"100 - 499 Other General Government Support"
2374390	308	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2373654	69	623	"50 - 99 Nursing and Residential Care Facilities"	623110	"50 - 99 Nursing Care Facilities (Skilled Nursing Facilities)"
2373677	135	623	"100 - 499 Nursing and Residential Care Facilities"	623990	"100 - 499 Other Residential Care Facilities"
2373824	204	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2373886	906	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2373361	281	621	"100 - 499 Ambulatory Health Care Services"	621498	"100+ All Other Outpatient Care Centers"
2373971	123	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2373239	2272	623	"500 - 2499 Nursing and Residential Care Facilities"	623110	"500+ Nursing Care Facilities (Skilled Nursing Facilities)"
2373256	109	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2374279	205	623	"100 - 499 Nursing and Residential Care Facilities"	623990	"100 - 499 Other Residential Care Facilities"
2382100	53	54	"50 - 99 Professional, Scientific, and Technical Services"	541611	"50 - 99 Administrative Management and General Management Consulting Services"
2381951	59	921	"50 - 99 Executive, Legislative, and Other General Government Support"	921190	"50 - 99 Other General Government Support"
2381953	81	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
2381842	1198	813	"500 - 2499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"500 - 2499 Religious Organizations"
2381464	17724	54	"2500+ Professional, Scientific, and Technical Services"	541211	"2500+ Offices of Certified Public Accountants"
2381255	158	54	"100 - 499 Professional, Scientific, and Technical Services"	541611	"100 - 499 Administrative Management and General Management Consulting Services"
2380802	266	54	"100 - 499 Professional, Scientific, and Technical Services"	541310	"100 - 499 Architectural Services"
2380821	53	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
2380459	69	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
2380636	308	54	"100 - 499 Professional, Scientific, and Technical Services"	541890	"100+ Other Services Related to Advertising"
2380655	293	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2380091	118	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2380149	388	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2380247	155	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2379709	1226	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2379717	179	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2379831	91	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2379843	95	54	"50 - 99 Professional, Scientific, and Technical Services"	541330	"50 - 99 Engineering Services"
2379937	91	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
2383104	324	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2383111	553	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2383130	323	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2383146	141	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2383151	55	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
2383162	197	921	"100 - 499 Executive, Legislative, and Other General Government Support"	921110	"100 - 499 Executive Offices"
2383181	65	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2383221	276	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2383291	844	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2383299	52	623	"50 - 99 Nursing and Residential Care Facilities"	623110	"50 - 99 Nursing Care Facilities (Skilled Nursing Facilities)"
2383392	724	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2383535	225	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2382998	111	623	"100 - 499 Nursing and Residential Care Facilities"	623990	"100 - 499 Other Residential Care Facilities"
2382979	167	813	"100 - 499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813319	"100 - 499 Other Social Advocacy Organizations"
2382532	65	54	"50 - 99 Professional, Scientific, and Technical Services"	541211	"50 - 99 Offices of Certified Public Accountants"
2382540	56	712	"50 - 99 Museums, Historical Sites, and Similar Institutions"	712110	"50 - 99 Museums"
2382546	89	623	"50 - 99 Nursing and Residential Care Facilities"	623990	"50 - 99 Other Residential Care Facilities"
2382582	162	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2382625	266	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2382263	61	623	"50 - 99 Nursing and Residential Care Facilities"	623110	"50 - 99 Nursing Care Facilities (Skilled Nursing Facilities)"
2382351	76	488	"50 - 99 Support Activities for Transportation"	8111	"50 - 99 Automotive Repair and Maintenance"
2382212	55	54	"50 - 99 Professional, Scientific, and Technical Services"	541618	"50 - 99 Other Management Consulting Services"
2382227	798	54	"500 - 2499 Professional, Scientific, and Technical Services"	541330	"500 - 2499 Engineering Services"
2382886	196	813	"100 - 499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"100 - 499 Religious Organizations"
2382891	202	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2382856	207	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2382742	143	54	"100 - 499 Professional, Scientific, and Technical Services"	541611	"100 - 499 Administrative Management and General Management Consulting Services"
2382453	754	713	"500+ Amusement, Gambling, and Recreation Industries"	713990	"500+ All Other Amusement and Recreation Industries"
2382522	1399	921	"500 - 2499 Executive, Legislative, and Other General Government Support"	921190	"500 - 2499 Other General Government Support"
2379400	80	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"50 - 99 Religious Organizations"
2379535	948	711	"500+ Performing Arts, Spectator Sports, and Related Industries"	711212	"100+ Racetracks"
2379550	86	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"50 - 99 Religious Organizations"
2379107	277	517	"100 - 499 Telecommunications"	517111	"100 - 499 Wired Telecommunications Carriers"
2379114	778	621	"500 - 2499 Ambulatory Health Care Services"	621111	"500 - 2499 Offices of Physicians (except Mental Health Specialists)"
2379115	80	522	"50 - 99 Credit Intermediation and Related Activities"	522130	"50 - 99 Credit Unions"
2379049	94	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
2378802	200	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2378898	256	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2378952	131	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2379011	113	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2379021	1112	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2378695	1030	561	"500 - 2499 Administrative and Support Services"	561621	"500+ Security Systems Services (except Locksmiths)"
2378253	144	54	"100 - 499 Professional, Scientific, and Technical Services"	561110	"100 - 499 Office Administrative Services"
2378561	82	561	"50 - 99 Administrative and Support Services"	561311	"50 - 99 Employment Placement Agencies"
2378584	375	524	"100 - 499 Insurance Carriers and Related Activities"	52412	"100 - 499 Direct Insurance (except Life"
2378208	182	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2378237	226	621	"100 - 499 Ambulatory Health Care Services"	621498	"100+ All Other Outpatient Care Centers"
2378018	506	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2377922	214	623	"100 - 499 Nursing and Residential Care Facilities"	623990	"100 - 499 Other Residential Care Facilities"
2377948	746	621	"500 - 2499 Ambulatory Health Care Services"	621111	"500 - 2499 Offices of Physicians (except Mental Health Specialists)"
2377955	119	624	"100 - 499 Social Assistance"	624190	"100 - 499 Other Individual and Family Services"
2377978	93	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2377844	360	55	"100 - 499 Management of Companies and Enterprises"	551112	"100 - 499 Offices of Other Holding Companies"
2377869	66	921	"50 - 99 Executive, Legislative, and Other General Government Support"	921190	"50 - 99 Other General Government Support"
2377884	186	54	"100 - 499 Professional, Scientific, and Technical Services"	541611	"100 - 499 Administrative Management and General Management Consulting Services"
2377773	108	516	"100+ Broadcasting and Content Providers"	516110	"100 - 2499 Radio Broadcasting Stations"
2377809	9907	561	"2500+ Administrative and Support Services"	5613	"500+ Employment Services"
2377811	118	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2377633	166	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2377634	172	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
2377676	90	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
2377441	428	61	"100 - 499 Educational Services"	611210	"100 - 499 Junior Colleges"
2377443	75	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
2377457	78	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
2377495	236	525	"100 - 499 Funds, Trusts, and Other Financial Vehicles"	525920	"100 - 2499 Trusts"
2377523	490	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2377536	178	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2377588	119	623	"100 - 499 Nursing and Residential Care Facilities"	623990	"100 - 499 Other Residential Care Facilities"
2376888	470	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2376890	67	54	"50 - 99 Professional, Scientific, and Technical Services"	561110	"50 - 99 Office Administrative Services"
2376854	67	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813910	"50 - 99 Business Associations"
2377277	232	722	"100 - 499 Food Services and Drinking Places"	722511	"100 - 499 Full-Service Restaurants"
2377280	185	623	"100 - 499 Nursing and Residential Care Facilities"	623110	"100 - 499 Nursing Care Facilities (Skilled Nursing Facilities)"
2368762	171	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2368793	1174	61	"500 - 2499 Educational Services"	611699	"500 - 2499 All Other Miscellaneous Schools and Instruction"
2368806	107	813	"100 - 499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813110	"100 - 499 Religious Organizations"
2368510	241	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2368518	323	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2368386	97	921	"50 - 99 Executive, Legislative, and Other General Government Support"	921120	"50 - 99 Legislative Bodies"
2368400	144	921	"100 - 499 Executive, Legislative, and Other General Government Support"	921110	"100 - 499 Executive Offices"
2367770	182	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2368156	453	813	"100 - 499 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813990	"100 - 2499 Other Similar Organizations (except Business"
2368162	1759	522	"500 - 2499 Credit Intermediation and Related Activities"	522291	"500+ Consumer Lending"
2368197	1042	622	"500 - 2499 Hospitals"	622110	"500 - 2499 General Medical and Surgical Hospitals"
2368207	292	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2368244	271	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2368324	277	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2368350	1402	524	"500 - 2499 Insurance Carriers and Related Activities"	524210	"500 - 2499 Insurance Agencies and Brokerages"
2367860	285	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2367932	1552	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
2367963	200	522	"100 - 499 Credit Intermediation and Related Activities"	522291	"100 - 499 Consumer Lending"
2368007	72	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813319	"50 - 99 Other Social Advocacy Organizations"
2368019	172	55	"100 - 499 Management of Companies and Enterprises"	551111	"100 - 499 Offices of Bank Holding Companies"
2368027	1135	54	"500 - 2499 Professional, Scientific, and Technical Services"	541330	"500 - 2499 Engineering Services"
2368047	131	493	"100 - 499 Warehousing and Storage"	493110	"100 - 499 General Warehousing and Storage"
2367025	97	54	"50 - 99 Professional, Scientific, and Technical Services"	541511	"50 - 99 Custom Computer Programming Services"
2367074	210	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2366334	264	524	"100 - 499 Insurance Carriers and Related Activities"	524210	"100 - 499 Insurance Agencies and Brokerages"
2366365	4725	524	"2500+ Insurance Carriers and Related Activities"	524210	"2500+ Insurance Agencies and Brokerages"
2366389	77	813	"50 - 99 Civic, Professional, Religious, Grantmaking, and Similar Organizations"	813910	"50 - 99 Business Associations"
2366411	404	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2366785	87	54	"50 - 99 Professional, Scientific, and Technical Services"	541519	"50 - 99 Other Computer Related Services"
2366796	1217	561	"500 - 2499 Administrative and Support Services"	5613	"500+ Employment Services"
2366871	52	623	"50 - 99 Nursing and Residential Care Facilities"	623110	"50 - 99 Nursing Care Facilities (Skilled Nursing Facilities)"
2367714	310	721	"100 - 499 Accommodation"	721110	"100 - 499 Hotels (except Casino Hotels) and Motels"
2367724	1455	522	"500 - 2499 Credit Intermediation and Related Activities"	522220	"100 - 2499 Sales Financing"
2367740	95	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2367655	150	623	"100 - 499 Nursing and Residential Care Facilities"	623110	"100 - 499 Nursing Care Facilities (Skilled Nursing Facilities)"
2367660	676	61	"500 - 2499 Educational Services"	611699	"500 - 2499 All Other Miscellaneous Schools and Instruction"
2367669	297	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2367237	52	624	"50 - 99 Social Assistance"	624190	"50 - 99 Other Individual and Family Services"
2367548	266	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2367612	290	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2367365	64	54	"50 - 99 Professional, Scientific, and Technical Services"	541211	"50 - 99 Offices of Certified Public Accountants"
2367480	106	623	"100 - 499 Nursing and Residential Care Facilities"	623110	"100 - 499 Nursing Care Facilities (Skilled Nursing Facilities)"
2366492	157	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2366502	249	622	"100 - 499 Hospitals"	622110	"100 - 499 General Medical and Surgical Hospitals"
2366510	175	54	"100 - 499 Professional, Scientific, and Technical Services"	541810	"100+ Advertising Agencies"
2366516	93	811	"50 - 99 Repair and Maintenance"	811490	"50 - 99 Other Personal and Household Goods Repair and Maintenance"
2366615	653	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2366274	57	561	"50 - 99 Administrative and Support Services"	561990	"50 - 99 All Other Support Services"
2366293	286	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
2366216	185	921	"100 - 499 Executive, Legislative, and Other General Government Support"	921190	"100 - 499 Other General Government Support"
